lat_grid,lon_grid,total_crashes,total_danger_score,avg_deaths,avg_injuries,avg_hour,avg_dayofweek,high_risk_label
30.198,-97.808,5,2,0.0,0.4,14.0,1.8,0
30.198,-97.804,3,3,0.0,1.0,17.333333333333332,4.333333333333333,0
30.198,-97.803,7,3,0.0,0.42857142857142855,16.0,2.2857142857142856,0
30.198,-97.802,2,1,0.0,0.5,7.5,4.5,0
30.198,-97.798,1,0,0.0,0.0,3.0,4.0,0
30.198,-97.796,2,0,0.0,0.0,12.5,0.5,0
30.198,-97.795,1,0,0.0,0.0,14.0,1.0,0
30.198,-97.791,48,44,0.020833333333333332,0.8125,13.270833333333334,3.5,1
30.198,-97.79,16,13,0.0,0.8125,13.1875,3.25,0
30.198,-97.789,8,6,0.0,0.75,15.625,3.75,0
30.198,-97.788,18,12,0.0,0.6666666666666666,11.38888888888889,3.0,0
30.198,-97.787,30,20,0.0,0.6666666666666666,12.5,3.9,0
30.198,-97.786,1,0,0.0,0.0,23.0,3.0,0
30.198,-97.781,1,0,0.0,0.0,8.0,6.0,0
30.198,-97.777,79,79,0.0,1.0,14.025316455696203,2.9873417721518987,1
30.198,-97.776,1,0,0.0,0.0,13.0,0.0,0
30.198,-97.768,6,8,0.0,1.3333333333333333,9.5,3.5,0
30.198,-97.767,2,1,0.0,0.5,11.5,3.5,0
30.198,-97.766,4,4,0.0,1.0,2.75,2.75,0
30.198,-97.765,53,43,0.0,0.8113207547169812,14.169811320754716,2.6037735849056602,1
30.198,-97.764,379,278,0.005277044854881266,0.7071240105540897,11.796833773087071,3.2269129287598943,1
30.198,-97.763,22,17,0.0,0.7727272727272727,13.5,2.6818181818181817,0
30.198,-97.761,3,0,0.0,0.0,8.333333333333334,3.3333333333333335,0
30.198,-97.756,2,0,0.0,0.0,23.0,3.5,0
30.198,-97.755,3,0,0.0,0.0,9.0,3.0,0
30.198,-97.754,2,2,0.0,1.0,10.0,2.5,0
30.198,-97.753,3,2,0.0,0.6666666666666666,20.0,1.6666666666666667,0
30.198,-97.752,3,3,0.0,1.0,21.666666666666668,4.0,0
30.198,-97.75,2,1,0.0,0.5,4.0,0.0,0
30.198,-97.748,1,0,0.0,0.0,4.0,4.0,0
30.198,-97.747,7,7,0.0,1.0,11.142857142857142,3.857142857142857,0
30.198,-97.746,8,5,0.0,0.625,11.75,4.75,0
30.198,-97.744,6,3,0.0,0.5,6.5,4.333333333333333,0
30.198,-97.743,2,0,0.0,0.0,15.0,3.5,0
30.198,-97.74,1,0,0.0,0.0,4.0,5.0,0
30.198,-97.736,2,1,0.0,0.5,1.5,0.5,0
30.198,-97.735,3,0,0.0,0.0,7.666666666666667,3.6666666666666665,0
30.198,-97.727,2,0,0.0,0.0,8.5,6.0,0
30.198,-97.706,4,1,0.0,0.25,13.25,4.25,0
30.198,-97.705,5,0,0.0,0.0,10.4,3.6,0
30.198,-97.699,5,0,0.0,0.0,8.6,3.2,0
30.198,-97.698,1,0,0.0,0.0,3.0,2.0,0
30.198,-97.696,1,0,0.0,0.0,8.0,2.0,0
30.198,-97.694,1,0,0.0,0.0,1.0,2.0,0
30.198,-97.693,1,1,0.0,1.0,18.0,4.0,0
30.198,-97.692,1,0,0.0,0.0,1.0,1.0,0
30.198,-97.691,2,0,0.0,0.0,3.5,4.5,0
30.198,-97.69,1,0,0.0,0.0,6.0,1.0,0
30.198,-97.686,1,0,0.0,0.0,12.0,1.0,0
30.198,-97.685,3,1,0.0,0.3333333333333333,12.0,4.0,0
30.198,-97.684,73,60,0.0,0.821917808219178,13.095890410958905,3.191780821917808,1
30.198,-97.643,1,0,0.0,0.0,8.0,6.0,0
30.198,-97.642,7,5,0.0,0.7142857142857143,12.142857142857142,2.0,0
30.198,-97.63,4,3,0.0,0.75,9.5,3.25,0
30.198,-97.629,1,0,0.0,0.0,12.0,2.0,0
30.198,-97.628,1,0,0.0,0.0,7.0,4.0,0
30.198,-97.623,7,4,0.0,0.5714285714285714,13.428571428571429,3.2857142857142856,0
30.198,-97.622,1,5,1.0,0.0,12.0,4.0,0
30.199,-97.898,1,0,0.0,0.0,1.0,2.0,0
30.199,-97.879,3,2,0.0,0.6666666666666666,18.0,2.0,0
30.199,-97.868,1,0,0.0,0.0,20.0,4.0,0
30.199,-97.867,6,2,0.0,0.3333333333333333,11.333333333333334,3.3333333333333335,0
30.199,-97.864,3,3,0.0,1.0,12.333333333333334,3.0,0
30.199,-97.863,90,68,0.0,0.7555555555555555,13.766666666666667,2.933333333333333,1
30.199,-97.862,1,1,0.0,1.0,4.0,4.0,0
30.199,-97.854,3,3,0.0,1.0,17.333333333333332,2.6666666666666665,0
30.199,-97.853,1,1,0.0,1.0,23.0,3.0,0
30.199,-97.852,2,1,0.0,0.5,18.0,5.0,0
30.199,-97.851,1,0,0.0,0.0,21.0,4.0,0
30.199,-97.841,1,1,0.0,1.0,2.0,1.0,0
30.199,-97.84,7,14,0.0,2.0,7.142857142857143,2.5714285714285716,0
30.199,-97.833,1,0,0.0,0.0,6.0,6.0,0
30.199,-97.832,2,1,0.0,0.5,15.0,5.0,0
30.199,-97.831,4,2,0.0,0.5,12.5,4.25,0
30.199,-97.83,1,0,0.0,0.0,17.0,6.0,0
30.199,-97.828,1,0,0.0,0.0,12.0,3.0,0
30.199,-97.827,3,1,0.0,0.3333333333333333,8.666666666666666,3.3333333333333335,0
30.199,-97.826,4,3,0.0,0.75,21.5,1.5,0
30.199,-97.825,1,2,0.0,2.0,2.0,3.0,0
30.199,-97.824,1,1,0.0,1.0,19.0,2.0,0
30.199,-97.823,1,0,0.0,0.0,6.0,6.0,0
30.199,-97.822,1,3,0.0,3.0,21.0,1.0,0
30.199,-97.819,3,0,0.0,0.0,5.666666666666667,5.333333333333333,0
30.199,-97.815,2,1,0.0,0.5,13.5,3.0,0
30.199,-97.813,1,0,0.0,0.0,20.0,5.0,0
30.199,-97.808,16,7,0.0,0.4375,14.9375,2.6875,0
30.199,-97.806,6,4,0.0,0.6666666666666666,10.333333333333334,3.8333333333333335,0
30.199,-97.805,3,0,0.0,0.0,10.0,3.3333333333333335,0
30.199,-97.803,2,1,0.0,0.5,12.0,3.5,0
30.199,-97.802,1,0,0.0,0.0,22.0,6.0,0
30.199,-97.801,1,0,0.0,0.0,11.0,2.0,0
30.199,-97.8,4,2,0.0,0.5,13.75,2.25,0
30.199,-97.799,1,0,0.0,0.0,15.0,2.0,0
30.199,-97.797,1,0,0.0,0.0,14.0,1.0,0
30.199,-97.796,2,3,0.0,1.5,14.5,4.0,0
30.199,-97.795,22,15,0.0,0.6818181818181818,14.181818181818182,3.272727272727273,0
30.199,-97.794,45,48,0.022222222222222223,0.9555555555555556,12.244444444444444,3.066666666666667,1
30.199,-97.793,11,14,0.09090909090909091,0.8181818181818182,10.454545454545455,3.909090909090909,0
30.199,-97.792,2,1,0.0,0.5,17.0,3.0,0
30.199,-97.791,25,24,0.04,0.76,14.6,2.44,0
30.199,-97.789,1,2,0.0,2.0,4.0,6.0,0
30.199,-97.787,17,13,0.0,0.7647058823529411,15.470588235294118,3.1176470588235294,0
30.199,-97.786,5,0,0.0,0.0,15.0,3.6,0
30.199,-97.783,4,2,0.0,0.5,15.0,5.0,0
30.199,-97.782,16,12,0.0,0.75,11.3125,2.5625,0
30.199,-97.781,2,0,0.0,0.0,4.5,1.5,0
30.199,-97.78,2,0,0.0,0.0,12.0,3.0,0
30.199,-97.777,6,2,0.0,0.3333333333333333,13.333333333333334,3.8333333333333335,0
30.199,-97.776,5,4,0.0,0.8,19.0,3.2,0
30.199,-97.769,11,5,0.0,0.45454545454545453,6.2727272727272725,3.5454545454545454,0
30.199,-97.768,1,2,0.0,2.0,21.0,1.0,0
30.199,-97.766,2,0,0.0,0.0,9.5,5.5,0
30.199,-97.765,96,61,0.0,0.6354166666666666,10.322916666666666,3.3333333333333335,1
30.199,-97.764,231,164,0.0,0.70995670995671,11.969696969696969,3.354978354978355,1
30.199,-97.763,28,19,0.03571428571428571,0.5,13.428571428571429,3.0,0
30.199,-97.755,5,4,0.0,0.8,15.0,2.6,0
30.199,-97.753,2,0,0.0,0.0,14.0,2.5,0
30.199,-97.752,3,2,0.0,0.6666666666666666,18.666666666666668,5.0,0
30.199,-97.749,1,0,0.0,0.0,4.0,6.0,0
30.199,-97.748,3,3,0.0,1.0,9.0,4.333333333333333,0
30.199,-97.747,5,8,0.2,0.6,5.4,2.4,0
30.199,-97.744,1,0,0.0,0.0,16.0,3.0,0
30.199,-97.743,6,5,0.0,0.8333333333333334,5.666666666666667,2.8333333333333335,0
30.199,-97.742,2,1,0.0,0.5,12.5,2.5,0
30.199,-97.735,6,4,0.0,0.6666666666666666,6.833333333333333,3.1666666666666665,0
30.199,-97.732,2,1,0.0,0.5,12.0,3.0,0
30.199,-97.729,1,0,0.0,0.0,5.0,5.0,0
30.199,-97.728,2,2,0.0,1.0,6.0,3.5,0
30.199,-97.727,1,0,0.0,0.0,13.0,0.0,0
30.199,-97.724,4,7,0.25,0.5,14.5,4.25,0
30.199,-97.723,4,3,0.0,0.75,10.5,5.25,0
30.199,-97.712,1,1,0.0,1.0,12.0,2.0,0
30.199,-97.707,3,1,0.0,0.3333333333333333,11.666666666666666,3.3333333333333335,0
30.199,-97.7,1,0,0.0,0.0,2.0,3.0,0
30.199,-97.697,1,0,0.0,0.0,3.0,0.0,0
30.199,-97.696,3,2,0.0,0.6666666666666666,11.666666666666666,1.6666666666666667,0
30.199,-97.693,1,0,0.0,0.0,5.0,2.0,0
30.199,-97.689,3,1,0.0,0.3333333333333333,10.333333333333334,1.0,0
30.199,-97.688,6,5,0.0,0.8333333333333334,11.333333333333334,2.8333333333333335,0
30.199,-97.687,2,0,0.0,0.0,12.0,6.0,0
30.199,-97.684,20,5,0.0,0.25,9.4,3.5,0
30.199,-97.642,1,0,0.0,0.0,16.0,2.0,0
30.199,-97.641,3,0,0.0,0.0,8.0,2.3333333333333335,0
30.199,-97.633,1,2,0.0,2.0,1.0,5.0,0
30.199,-97.632,7,8,0.14285714285714285,0.42857142857142855,16.714285714285715,3.2857142857142856,0
30.199,-97.631,23,12,0.0,0.5217391304347826,15.0,3.0,0
30.199,-97.63,2,1,0.0,0.5,7.5,2.5,0
30.2,-97.919,1,1,0.0,1.0,17.0,0.0,0
30.2,-97.915,1,0,0.0,0.0,22.0,0.0,0
30.2,-97.879,2,2,0.0,1.0,10.5,4.5,0
30.2,-97.878,8,4,0.0,0.5,16.5,1.875,0
30.2,-97.877,6,8,0.0,1.3333333333333333,17.166666666666668,1.5,0
30.2,-97.876,6,2,0.0,0.3333333333333333,18.666666666666668,2.1666666666666665,0
30.2,-97.875,9,2,0.0,0.2222222222222222,11.0,2.888888888888889,0
30.2,-97.874,4,1,0.0,0.25,13.25,2.75,0
30.2,-97.867,7,4,0.0,0.5714285714285714,13.714285714285714,2.2857142857142856,0
30.2,-97.866,11,7,0.0,0.6363636363636364,12.727272727272727,3.0,0
30.2,-97.865,11,7,0.0,0.6363636363636364,13.090909090909092,2.909090909090909,0
30.2,-97.864,24,15,0.0,0.625,18.625,2.625,0
30.2,-97.863,1,1,0.0,1.0,22.0,5.0,0
30.2,-97.861,3,2,0.0,0.6666666666666666,7.666666666666667,3.6666666666666665,0
30.2,-97.859,3,2,0.0,0.6666666666666666,7.0,2.3333333333333335,0
30.2,-97.855,1,0,0.0,0.0,13.0,2.0,0
30.2,-97.854,10,12,0.0,1.2,12.2,2.6,0
30.2,-97.851,2,1,0.0,0.5,16.0,1.0,0
30.2,-97.847,1,1,0.0,1.0,1.0,0.0,0
30.2,-97.84,1,2,0.0,2.0,5.0,6.0,0
30.2,-97.839,4,5,0.0,1.25,6.75,1.25,0
30.2,-97.836,1,0,0.0,0.0,17.0,3.0,0
30.2,-97.822,1,1,0.0,1.0,4.0,4.0,0
30.2,-97.821,11,2,0.0,0.18181818181818182,14.909090909090908,2.6363636363636362,0
30.2,-97.82,3,2,0.0,0.6666666666666666,10.666666666666666,4.0,0
30.2,-97.819,1,0,0.0,0.0,8.0,6.0,0
30.2,-97.815,1,0,0.0,0.0,18.0,5.0,0
30.2,-97.811,1,0,0.0,0.0,20.0,4.0,0
30.2,-97.808,21,26,0.0,1.2380952380952381,17.095238095238095,2.142857142857143,0
30.2,-97.807,68,55,0.0,0.8088235294117647,13.705882352941176,2.5294117647058822,1
30.2,-97.806,5,2,0.0,0.4,11.4,3.2,0
30.2,-97.804,2,0,0.0,0.0,5.5,3.0,0
30.2,-97.799,60,74,0.0,1.2333333333333334,12.95,3.0833333333333335,1
30.2,-97.798,2,1,0.0,0.5,18.5,4.5,0
30.2,-97.797,4,6,0.0,1.5,11.5,2.5,0
30.2,-97.795,1,1,0.0,1.0,17.0,6.0,0
30.2,-97.794,2,0,0.0,0.0,18.5,1.0,0
30.2,-97.79,2,0,0.0,0.0,14.0,3.0,0
30.2,-97.789,1,1,0.0,1.0,4.0,3.0,0
30.2,-97.786,17,11,0.058823529411764705,0.35294117647058826,13.647058823529411,3.235294117647059,0
30.2,-97.785,1,0,0.0,0.0,8.0,0.0,0
30.2,-97.784,3,3,0.0,1.0,12.333333333333334,3.0,0
30.2,-97.781,1,1,0.0,1.0,12.0,1.0,0
30.2,-97.776,9,11,0.0,1.2222222222222223,13.777777777777779,2.888888888888889,0
30.2,-97.771,1,1,0.0,1.0,21.0,0.0,0
30.2,-97.768,3,5,0.0,1.6666666666666667,8.666666666666666,3.6666666666666665,0
30.2,-97.767,11,4,0.0,0.36363636363636365,9.454545454545455,4.0,0
30.2,-97.766,38,41,0.0,1.0789473684210527,13.736842105263158,3.4473684210526314,1
30.2,-97.764,13,13,0.0,1.0,16.46153846153846,4.076923076923077,0
30.2,-97.763,78,58,0.0,0.7435897435897436,11.461538461538462,3.1538461538461537,1
30.2,-97.762,7,3,0.0,0.42857142857142855,13.0,2.5714285714285716,0
30.2,-97.755,1,0,0.0,0.0,16.0,4.0,0
30.2,-97.754,7,4,0.0,0.5714285714285714,9.571428571428571,5.0,0
30.2,-97.753,1,0,0.0,0.0,21.0,3.0,0
30.2,-97.752,4,0,0.0,0.0,8.25,3.75,0
30.2,-97.75,2,1,0.0,0.5,10.5,3.5,0
30.2,-97.749,7,5,0.0,0.7142857142857143,15.0,2.4285714285714284,0
30.2,-97.748,1,1,0.0,1.0,12.0,0.0,0
30.2,-97.743,1,0,0.0,0.0,3.0,6.0,0
30.2,-97.742,1,0,0.0,0.0,5.0,3.0,0
30.2,-97.741,1,1,0.0,1.0,0.0,5.0,0
30.2,-97.735,4,3,0.0,0.75,14.75,3.0,0
30.2,-97.734,13,6,0.0,0.46153846153846156,10.307692307692308,3.5384615384615383,0
30.2,-97.733,2,1,0.0,0.5,4.5,2.5,0
30.2,-97.732,5,1,0.0,0.2,10.2,3.0,0
30.2,-97.73,1,0,0.0,0.0,9.0,5.0,0
30.2,-97.729,2,0,0.0,0.0,14.0,5.5,0
30.2,-97.723,3,0,0.0,0.0,7.0,4.333333333333333,0
30.2,-97.722,6,4,0.0,0.6666666666666666,13.0,3.5,0
30.2,-97.708,3,2,0.0,0.6666666666666666,14.0,3.3333333333333335,0
30.2,-97.707,4,2,0.0,0.5,10.0,2.75,0
30.2,-97.698,1,4,0.0,4.0,20.0,6.0,0
30.2,-97.697,2,1,0.0,0.5,22.0,5.0,0
30.2,-97.696,1,0,0.0,0.0,5.0,3.0,0
30.2,-97.695,1,0,0.0,0.0,13.0,6.0,0
30.2,-97.693,2,0,0.0,0.0,16.0,1.5,0
30.2,-97.684,21,24,0.09523809523809523,0.6666666666666666,12.571428571428571,2.857142857142857,0
30.2,-97.641,4,2,0.0,0.5,15.75,1.5,0
30.2,-97.64,4,0,0.0,0.0,5.0,2.5,0
30.2,-97.634,6,3,0.0,0.5,13.833333333333334,3.8333333333333335,0
30.2,-97.632,2,4,0.0,2.0,22.5,1.5,0
30.2,-97.623,3,12,0.6666666666666666,0.6666666666666666,9.0,3.3333333333333335,0
30.2,-97.622,1,6,1.0,1.0,22.0,2.0,0
30.201,-97.916,1,0,0.0,0.0,3.0,2.0,0
30.201,-97.881,4,1,0.0,0.25,10.5,3.75,0
30.201,-97.88,3,1,0.0,0.3333333333333333,11.333333333333334,3.0,0
30.201,-97.879,5,2,0.0,0.4,19.8,3.8,0
30.201,-97.878,99,70,0.0,0.7070707070707071,13.858585858585858,2.8282828282828283,1
30.201,-97.876,2,1,0.0,0.5,20.0,0.5,0
30.201,-97.872,3,3,0.0,1.0,20.333333333333332,1.3333333333333333,0
30.201,-97.871,59,37,0.0,0.6271186440677966,11.423728813559322,2.864406779661017,0
30.201,-97.87,4,2,0.0,0.5,11.5,4.5,0
30.201,-97.869,5,3,0.0,0.6,14.0,2.0,0
30.201,-97.868,20,11,0.0,0.55,11.95,3.25,0
30.201,-97.867,48,34,0.020833333333333332,0.6041666666666666,11.645833333333334,2.9375,0
30.201,-97.866,113,80,0.0,0.7079646017699115,13.238938053097344,2.7964601769911503,1
30.201,-97.865,11,9,0.0,0.8181818181818182,8.545454545454545,3.272727272727273,0
30.201,-97.861,6,2,0.0,0.3333333333333333,7.166666666666667,2.8333333333333335,0
30.201,-97.856,1,0,0.0,0.0,23.0,1.0,0
30.201,-97.846,1,1,0.0,1.0,4.0,6.0,0
30.201,-97.84,1,0,0.0,0.0,8.0,4.0,0
30.201,-97.839,19,14,0.0,0.7368421052631579,13.631578947368421,2.473684210526316,0
30.201,-97.838,5,3,0.0,0.6,17.8,3.0,0
30.201,-97.821,1,0,0.0,0.0,14.0,3.0,0
30.201,-97.82,1,0,0.0,0.0,4.0,4.0,0
30.201,-97.819,6,8,0.0,1.3333333333333333,12.833333333333334,4.5,0
30.201,-97.818,1,0,0.0,0.0,2.0,4.0,0
30.201,-97.814,1,0,0.0,0.0,4.0,3.0,0
30.201,-97.81,3,0,0.0,0.0,5.333333333333333,4.666666666666667,0
30.201,-97.809,1,0,0.0,0.0,9.0,6.0,0
30.201,-97.807,9,2,0.0,0.2222222222222222,15.0,1.5555555555555556,0
30.201,-97.806,1,1,0.0,1.0,3.0,1.0,0
30.201,-97.805,3,1,0.0,0.3333333333333333,13.666666666666666,2.0,0
30.201,-97.804,1,0,0.0,0.0,17.0,0.0,0
30.201,-97.8,16,19,0.0625,0.875,9.5625,2.9375,0
30.201,-97.799,2,1,0.0,0.5,0.0,4.0,0
30.201,-97.798,3,0,0.0,0.0,6.666666666666667,3.0,0
30.201,-97.796,1,0,0.0,0.0,14.0,5.0,0
30.201,-97.795,1,0,0.0,0.0,2.0,1.0,0
30.201,-97.793,2,1,0.0,0.5,20.0,1.0,0
30.201,-97.79,1,0,0.0,0.0,5.0,2.0,0
30.201,-97.789,3,2,0.0,0.6666666666666666,16.333333333333332,3.6666666666666665,0
30.201,-97.788,2,0,0.0,0.0,17.0,3.0,0
30.201,-97.787,7,6,0.0,0.8571428571428571,7.571428571428571,3.5714285714285716,0
30.201,-97.786,31,23,0.0,0.7419354838709677,13.709677419354838,2.806451612903226,0
30.201,-97.785,10,5,0.0,0.5,17.1,3.1,0
30.201,-97.78,1,0,0.0,0.0,23.0,6.0,0
30.201,-97.778,1,0,0.0,0.0,12.0,2.0,0
30.201,-97.777,2,0,0.0,0.0,14.0,3.5,0
30.201,-97.776,9,10,0.0,1.1111111111111112,13.666666666666666,3.111111111111111,0
30.201,-97.773,8,11,0.0,1.375,10.625,3.5,0
30.201,-97.772,8,6,0.0,0.75,16.875,1.875,0
30.201,-97.77,7,3,0.0,0.42857142857142855,11.428571428571429,3.4285714285714284,0
30.201,-97.769,13,18,0.0,1.3846153846153846,16.384615384615383,3.3076923076923075,0
30.201,-97.768,74,97,0.013513513513513514,1.2432432432432432,15.5,2.5945945945945947,1
30.201,-97.767,1,0,0.0,0.0,7.0,4.0,0
30.201,-97.764,5,3,0.0,0.6,9.0,4.0,0
30.201,-97.763,7,1,0.0,0.14285714285714285,18.428571428571427,3.0,0
30.201,-97.762,125,82,0.0,0.656,12.624,2.952,1
30.201,-97.761,10,8,0.0,0.8,9.9,3.1,0
30.201,-97.756,3,1,0.0,0.3333333333333333,8.333333333333334,4.333333333333333,0
30.201,-97.755,2,1,0.0,0.5,6.0,4.0,0
30.201,-97.754,8,2,0.0,0.25,8.625,3.75,0
30.201,-97.753,3,1,0.0,0.3333333333333333,15.333333333333334,3.0,0
30.201,-97.752,1,0,0.0,0.0,6.0,0.0,0
30.201,-97.751,10,5,0.0,0.5,11.6,3.8,0
30.201,-97.75,4,2,0.0,0.5,13.25,4.5,0
30.201,-97.742,1,1,0.0,1.0,5.0,1.0,0
30.201,-97.74,2,1,0.0,0.5,8.0,2.0,0
30.201,-97.734,2,0,0.0,0.0,13.0,5.5,0
30.201,-97.731,3,1,0.0,0.3333333333333333,6.333333333333333,4.333333333333333,0
30.201,-97.722,2,1,0.0,0.5,19.0,4.0,0
30.201,-97.721,1,1,0.0,1.0,19.0,4.0,0
30.201,-97.71,1,0,0.0,0.0,22.0,4.0,0
30.201,-97.709,34,33,0.0,0.9705882352941176,11.088235294117647,2.8823529411764706,0
30.201,-97.708,1,2,0.0,2.0,12.0,2.0,0
30.201,-97.701,1,0,0.0,0.0,15.0,1.0,0
30.201,-97.698,1,1,0.0,1.0,0.0,1.0,0
30.201,-97.697,1,0,0.0,0.0,23.0,3.0,0
30.201,-97.693,1,0,0.0,0.0,9.0,6.0,0
30.201,-97.688,3,3,0.0,1.0,14.333333333333334,5.0,0
30.201,-97.684,7,11,0.14285714285714285,0.8571428571428571,12.428571428571429,3.5714285714285716,0
30.201,-97.64,4,1,0.0,0.25,13.25,2.75,0
30.201,-97.639,6,5,0.0,0.8333333333333334,7.333333333333333,1.6666666666666667,0
30.201,-97.637,1,0,0.0,0.0,13.0,2.0,0
30.201,-97.636,13,8,0.0,0.6153846153846154,13.153846153846153,2.5384615384615383,0
30.201,-97.635,16,14,0.0625,0.5625,10.4375,3.3125,0
30.201,-97.634,6,4,0.0,0.6666666666666666,5.5,2.6666666666666665,0
30.201,-97.633,3,0,0.0,0.0,19.666666666666668,1.6666666666666667,0
30.201,-97.623,9,0,0.0,0.0,12.11111111111111,2.111111111111111,0
30.201,-97.622,1,1,0.0,1.0,10.0,0.0,0
30.202,-97.882,1,1,0.0,1.0,12.0,0.0,0
30.202,-97.878,8,2,0.0,0.25,13.625,3.125,0
30.202,-97.866,1,1,0.0,1.0,23.0,6.0,0
30.202,-97.865,8,2,0.0,0.25,16.5,3.25,0
30.202,-97.858,14,8,0.0,0.5714285714285714,18.214285714285715,2.2857142857142856,0
30.202,-97.857,4,3,0.0,0.75,16.75,3.5,0
30.202,-97.853,1,0,0.0,0.0,21.0,1.0,0
30.202,-97.845,3,2,0.0,0.6666666666666666,14.333333333333334,4.333333333333333,0
30.202,-97.844,3,2,0.0,0.6666666666666666,4.333333333333333,1.0,0
30.202,-97.841,2,0,0.0,0.0,3.5,6.0,0
30.202,-97.838,17,10,0.0,0.5882352941176471,15.588235294117647,2.764705882352941,0
30.202,-97.837,2,2,0.0,1.0,4.5,5.0,0
30.202,-97.836,1,1,0.0,1.0,8.0,1.0,0
30.202,-97.832,1,0,0.0,0.0,17.0,4.0,0
30.202,-97.819,1,1,0.0,1.0,0.0,3.0,0
30.202,-97.812,1,0,0.0,0.0,21.0,0.0,0
30.202,-97.811,2,0,0.0,0.0,12.0,4.0,0
30.202,-97.807,37,23,0.0,0.6216216216216216,13.837837837837839,3.027027027027027,0
30.202,-97.805,3,1,0.0,0.3333333333333333,10.333333333333334,2.0,0
30.202,-97.804,54,71,0.0,1.3148148148148149,14.0,2.6666666666666665,1
30.202,-97.802,1,0,0.0,0.0,8.0,1.0,0
30.202,-97.798,3,3,0.0,1.0,15.0,2.3333333333333335,0
30.202,-97.797,1,0,0.0,0.0,10.0,4.0,0
30.202,-97.796,3,1,0.0,0.3333333333333333,9.666666666666666,3.6666666666666665,0
30.202,-97.793,4,1,0.0,0.25,16.25,3.0,0
30.202,-97.791,1,1,0.0,1.0,18.0,0.0,0
30.202,-97.789,2,1,0.0,0.5,11.0,2.0,0
30.202,-97.787,2,0,0.0,0.0,10.5,2.5,0
30.202,-97.785,12,17,0.0,1.4166666666666667,13.083333333333334,1.75,0
30.202,-97.784,4,1,0.0,0.25,11.25,2.25,0
30.202,-97.782,1,0,0.0,0.0,12.0,6.0,0
30.202,-97.779,2,0,0.0,0.0,5.5,4.0,0
30.202,-97.778,2,1,0.0,0.5,15.0,6.0,0
30.202,-97.777,1,0,0.0,0.0,4.0,6.0,0
30.202,-97.776,72,59,0.027777777777777776,0.6805555555555556,14.48611111111111,2.4722222222222223,1
30.202,-97.775,4,2,0.0,0.5,6.25,4.5,0
30.202,-97.774,2,1,0.0,0.5,6.5,3.0,0
30.202,-97.771,12,6,0.0,0.5,15.333333333333334,2.6666666666666665,0
30.202,-97.767,1,3,0.0,3.0,23.0,5.0,0
30.202,-97.763,5,4,0.0,0.8,14.2,4.4,0
30.202,-97.762,4,6,0.0,1.5,12.75,3.75,0
30.202,-97.761,45,34,0.022222222222222223,0.6444444444444445,10.866666666666667,3.3777777777777778,0
30.202,-97.76,1,1,0.0,1.0,19.0,2.0,0
30.202,-97.755,4,10,0.25,1.25,14.5,3.0,0
30.202,-97.754,2,0,0.0,0.0,18.5,4.5,0
30.202,-97.753,3,7,0.0,2.3333333333333335,10.333333333333334,3.3333333333333335,0
30.202,-97.752,14,15,0.0,1.0714285714285714,15.428571428571429,3.0,0
30.202,-97.742,4,4,0.0,1.0,11.75,4.75,0
30.202,-97.733,3,0,0.0,0.0,11.0,5.0,0
30.202,-97.721,7,9,0.0,1.2857142857142858,13.142857142857142,3.4285714285714284,0
30.202,-97.72,4,6,0.25,0.25,12.5,2.0,0
30.202,-97.71,47,36,0.0,0.7659574468085106,14.148936170212766,2.3404255319148937,0
30.202,-97.696,2,1,0.0,0.5,8.0,3.5,0
30.202,-97.694,1,0,0.0,0.0,4.0,0.0,0
30.202,-97.687,2,1,0.0,0.5,4.0,2.0,0
30.202,-97.684,2,0,0.0,0.0,3.0,6.0,0
30.202,-97.667,4,1,0.0,0.25,14.5,3.5,0
30.202,-97.64,22,33,0.0,1.5,11.636363636363637,3.1363636363636362,0
30.202,-97.639,4,4,0.0,1.0,7.5,1.5,0
30.202,-97.638,207,130,0.00966183574879227,0.5797101449275363,12.903381642512077,2.898550724637681,1
30.202,-97.637,19,6,0.0,0.3157894736842105,11.421052631578947,2.210526315789474,0
30.202,-97.636,10,11,0.0,1.1,16.1,2.7,0
30.202,-97.623,2,1,0.0,0.5,9.5,1.5,0
30.202,-97.622,1,0,0.0,0.0,10.0,4.0,0
30.203,-97.885,9,6,0.0,0.6666666666666666,15.777777777777779,2.4444444444444446,0
30.203,-97.884,2,1,0.0,0.5,19.0,2.5,0
30.203,-97.878,4,2,0.0,0.5,6.5,5.0,0
30.203,-97.865,7,5,0.0,0.7142857142857143,17.714285714285715,2.857142857142857,0
30.203,-97.864,2,7,0.5,1.0,10.5,2.0,0
30.203,-97.859,1,0,0.0,0.0,7.0,1.0,0
30.203,-97.856,1,0,0.0,0.0,4.0,4.0,0
30.203,-97.847,2,1,0.0,0.5,7.0,1.5,0
30.203,-97.845,1,0,0.0,0.0,9.0,5.0,0
30.203,-97.842,2,1,0.0,0.5,12.0,2.5,0
30.203,-97.838,3,1,0.0,0.3333333333333333,15.0,2.3333333333333335,0
30.203,-97.837,19,16,0.0,0.8421052631578947,13.263157894736842,3.1052631578947367,0
30.203,-97.833,1,1,0.0,1.0,13.0,0.0,0
30.203,-97.827,5,5,0.0,1.0,14.8,1.6,0
30.203,-97.816,1,0,0.0,0.0,14.0,4.0,0
30.203,-97.814,2,1,0.0,0.5,13.0,3.0,0
